
各层处理时间统计(ms):
层 8: 174.62ms (, 中间层: 98.00ms, 最终层: 76.62ms, %)
层 9: 146.16ms (, 中间层: 76.34ms, 最终层: 69.82ms, %)
层 10: 149.32ms (, 中间层: 76.12ms, 最终层: 73.20ms, %)
层 11: 145.92ms (, 中间层: 78.65ms, 最终层: 67.26ms, %)
层 12: 136.74ms (, 中间层: 75.54ms, 最终层: 61.19ms, %)
层 13: 169.08ms (, 中间层: 93.79ms, 最终层: 75.28ms, %)
层 14: 138.83ms (, 中间层: 74.01ms, 最终层: 64.81ms, %)
层 15: 158.82ms (, 中间层: 86.41ms, 最终层: 72.41ms, %)
层 16: 177.04ms (, 中间层: 110.51ms, 最终层: 66.53ms, %)
层 17: 145.18ms (, 中间层: 83.78ms, 最终层: 61.39ms, %)
层 18: 162.46ms (, 中间层: 106.07ms, 最终层: 56.38ms, %)
层 19: 136.18ms (, 中间层: 70.50ms, 最终层: 65.68ms, %)
层 20: 122.99ms (, 中间层: 69.83ms, 最终层: 53.16ms, %)
层 21: 166.52ms (, 中间层: 93.87ms, 最终层: 72.65ms, %)
层 22: 90.07ms (, 中间层: 32.57ms, 最终层: 57.49ms, %)
层 23: 90.21ms (, 中间层: 32.58ms, 最终层: 57.63ms, %)
层 24: 92.93ms (, 中间层: 33.42ms, 最终层: 59.50ms, %)
层 25: 579.76ms (, 中间层: 527.09ms, 最终层: 52.67ms, %)
层 26: 552.97ms (, 中间层: 492.55ms, 最终层: 60.42ms, %)

各层处理时间统计(ms):
层 1: 125.27ms (, 中间层: 65.96ms, 最终层: 59.30ms, %)
层 2: 127.55ms (, 中间层: 73.48ms, 最终层: 54.07ms, %)
层 3: 871.31ms (, 中间层: 816.36ms, 最终层: 54.95ms, %)
层 4: 300.87ms (, 中间层: 240.57ms, 最终层: 60.30ms, %)
层 5: 128.56ms (, 中间层: 79.65ms, 最终层: 48.90ms, %)
层 6: 155.34ms (, 中间层: 79.39ms, 最终层: 75.95ms, %)
层 7: 246.46ms (, 中间层: 171.48ms, 最终层: 74.97ms, %)
层 8: 176.85ms (, 中间层: 96.12ms, 最终层: 80.73ms, %)
层 9: 154.65ms (, 中间层: 80.26ms, 最终层: 74.38ms, %)
层 10: 140.81ms (, 中间层: 68.24ms, 最终层: 72.56ms, %)
层 11: 136.41ms (, 中间层: 70.74ms, 最终层: 65.67ms, %)
层 12: 195.94ms (, 中间层: 129.44ms, 最终层: 66.50ms, %)
层 13: 221.75ms (, 中间层: 147.58ms, 最终层: 74.16ms, %)
层 14: 260.83ms (, 中间层: 198.61ms, 最终层: 62.22ms, %)
层 15: 566.13ms (, 中间层: 508.77ms, 最终层: 57.36ms, %)
层 16: 110.21ms (, 中间层: 50.24ms, 最终层: 59.97ms, %)
层 17: 152.89ms (, 中间层: 91.32ms, 最终层: 61.56ms, %)
层 18: 172.12ms (, 中间层: 117.42ms, 最终层: 54.70ms, %)
层 19: 132.61ms (, 中间层: 68.97ms, 最终层: 63.64ms, %)
层 20: 178.64ms (, 中间层: 133.92ms, 最终层: 44.71ms, %)
层 21: 116.36ms (, 中间层: 57.40ms, 最终层: 58.96ms, %)
层 22: 127.81ms (, 中间层: 76.18ms, 最终层: 51.63ms, %)
层 23: 80.42ms (, 中间层: 28.15ms, 最终层: 52.27ms, %)
层 24: 80.32ms (, 中间层: 28.11ms, 最终层: 52.20ms, %)
层 25: 111.42ms (, 中间层: 59.38ms, 最终层: 52.03ms, %)
层 26: 74.88ms (, 中间层: 18.91ms, 最终层: 55.96ms, %)

各层处理时间统计(ms):
层 1: 97.63ms (, 中间层: 36.16ms, 最终层: 61.46ms, %)
层 2: 120.05ms (, 中间层: 78.08ms, 最终层: 41.96ms, %)
层 3: 113.17ms (, 中间层: 65.19ms, 最终层: 47.98ms, %)
层 4: 134.45ms (, 中间层: 76.07ms, 最终层: 58.38ms, %)
层 5: 135.72ms (, 中间层: 77.56ms, 最终层: 58.16ms, %)
层 6: 145.68ms (, 中间层: 73.31ms, 最终层: 72.37ms, %)
层 7: 144.08ms (, 中间层: 75.18ms, 最终层: 68.90ms, %)
层 8: 144.02ms (, 中间层: 74.12ms, 最终层: 69.89ms, %)
层 9: 151.01ms (, 中间层: 80.46ms, 最终层: 70.54ms, %)
层 10: 134.39ms (, 中间层: 72.66ms, 最终层: 61.72ms, %)
层 11: 149.20ms (, 中间层: 81.72ms, 最终层: 67.48ms, %)
层 12: 471.01ms (, 中间层: 401.21ms, 最终层: 69.79ms, %)
层 13: 145.31ms (, 中间层: 72.40ms, 最终层: 72.90ms, %)
层 14: 139.30ms (, 中间层: 75.81ms, 最终层: 63.49ms, %)
层 15: 139.79ms (, 中间层: 71.61ms, 最终层: 68.17ms, %)
层 16: 130.94ms (, 中间层: 72.26ms, 最终层: 58.67ms, %)
层 17: 131.94ms (, 中间层: 73.96ms, 最终层: 57.98ms, %)
层 18: 136.93ms (, 中间层: 77.66ms, 最终层: 59.26ms, %)
层 19: 138.70ms (, 中间层: 73.61ms, 最终层: 65.08ms, %)
层 20: 132.70ms (, 中间层: 87.26ms, 最终层: 45.44ms, %)
层 21: 136.33ms (, 中间层: 70.24ms, 最终层: 66.09ms, %)
层 22: 123.80ms (, 中间层: 67.90ms, 最终层: 55.90ms, %)
层 23: 131.92ms (, 中间层: 77.48ms, 最终层: 54.44ms, %)
层 24: 87.57ms (, 中间层: 30.66ms, 最终层: 56.91ms, %)
层 25: 87.40ms (, 中间层: 30.98ms, 最终层: 56.42ms, %)
层 26: 74.66ms (, 中间层: 15.94ms, 最终层: 58.72ms, %)

各层处理时间统计(ms):
层 1: 91.75ms (, 中间层: 37.44ms, 最终层: 54.30ms, %)
层 2: 102.61ms (, 中间层: 56.10ms, 最终层: 46.51ms, %)
层 3: 130.36ms (, 中间层: 78.60ms, 最终层: 51.76ms, %)
层 4: 137.56ms (, 中间层: 73.13ms, 最终层: 64.43ms, %)
层 5: 124.40ms (, 中间层: 74.37ms, 最终层: 50.02ms, %)
层 6: 145.35ms (, 中间层: 76.30ms, 最终层: 69.05ms, %)
层 7: 151.59ms (, 中间层: 74.64ms, 最终层: 76.95ms, %)
层 8: 141.49ms (, 中间层: 64.45ms, 最终层: 77.04ms, %)
层 9: 138.24ms (, 中间层: 70.02ms, 最终层: 68.21ms, %)
层 10: 147.65ms (, 中间层: 82.19ms, 最终层: 65.45ms, %)
层 11: 136.44ms (, 中间层: 71.18ms, 最终层: 65.26ms, %)
层 12: 117.66ms (, 中间层: 55.84ms, 最终层: 61.82ms, %)
层 13: 147.31ms (, 中间层: 75.79ms, 最终层: 71.51ms, %)
层 14: 162.20ms (, 中间层: 72.04ms, 最终层: 90.16ms, %)
层 15: 138.15ms (, 中间层: 70.44ms, 最终层: 67.72ms, %)
层 16: 136.39ms (, 中间层: 72.91ms, 最终层: 63.48ms, %)
层 17: 128.18ms (, 中间层: 75.01ms, 最终层: 53.17ms, %)
层 18: 114.41ms (, 中间层: 57.96ms, 最终层: 56.45ms, %)
层 19: 121.39ms (, 中间层: 56.01ms, 最终层: 65.37ms, %)
层 20: 166.91ms (, 中间层: 113.75ms, 最终层: 53.16ms, %)
层 21: 145.23ms (, 中间层: 73.71ms, 最终层: 71.52ms, %)
层 22: 123.01ms (, 中间层: 63.59ms, 最终层: 59.41ms, %)
层 23: 119.25ms (, 中间层: 63.11ms, 最终层: 56.14ms, %)
层 24: 122.67ms (, 中间层: 64.75ms, 最终层: 57.93ms, %)
层 25: 83.98ms (, 中间层: 29.08ms, 最终层: 54.90ms, %)
层 26: 74.60ms (, 中间层: 14.69ms, 最终层: 59.90ms, %)

各层处理时间统计(ms):
层 1: 106.10ms (, 中间层: 50.92ms, 最终层: 55.17ms, %)
层 2: 89.19ms (, 中间层: 40.34ms, 最终层: 48.85ms, %)
层 3: 223.20ms (, 中间层: 169.13ms, 最终层: 54.07ms, %)
层 4: 135.46ms (, 中间层: 70.15ms, 最终层: 65.31ms, %)
层 5: 129.98ms (, 中间层: 76.60ms, 最终层: 53.38ms, %)
层 6: 258.39ms (, 中间层: 195.45ms, 最终层: 62.94ms, %)
层 7: 132.15ms (, 中间层: 60.60ms, 最终层: 71.55ms, %)
层 8: 156.37ms (, 中间层: 81.19ms, 最终层: 75.18ms, %)
层 9: 152.46ms (, 中间层: 82.08ms, 最终层: 70.38ms, %)
层 10: 149.21ms (, 中间层: 81.76ms, 最终层: 67.45ms, %)
层 11: 128.02ms (, 中间层: 62.17ms, 最终层: 65.85ms, %)
层 12: 155.91ms (, 中间层: 92.95ms, 最终层: 62.96ms, %)
层 13: 145.13ms (, 中间层: 72.37ms, 最终层: 72.74ms, %)
层 14: 133.73ms (, 中间层: 68.66ms, 最终层: 65.07ms, %)
层 15: 134.80ms (, 中间层: 72.28ms, 最终层: 62.52ms, %)
层 16: 133.73ms (, 中间层: 71.25ms, 最终层: 62.47ms, %)
层 17: 128.18ms (, 中间层: 72.01ms, 最终层: 56.16ms, %)
层 18: 151.02ms (, 中间层: 71.53ms, 最终层: 79.49ms, %)
层 19: 143.16ms (, 中间层: 83.25ms, 最终层: 59.91ms, %)
层 20: 125.98ms (, 中间层: 76.86ms, 最终层: 49.12ms, %)
层 21: 136.75ms (, 中间层: 65.69ms, 最终层: 71.06ms, %)
层 22: 130.63ms (, 中间层: 79.82ms, 最终层: 50.81ms, %)
层 23: 125.54ms (, 中间层: 68.71ms, 最终层: 56.83ms, %)
层 24: 113.57ms (, 中间层: 55.14ms, 最终层: 58.42ms, %)
层 25: 818.59ms (, 中间层: 759.58ms, 最终层: 59.01ms, %)
层 26: 62.51ms (, 中间层: 9.00ms, 最终层: 53.51ms, %)

各层处理时间统计(ms):
层 1: 96.62ms (, 中间层: 36.78ms, 最终层: 59.83ms, %)
层 2: 201.68ms (, 中间层: 154.27ms, 最终层: 47.41ms, %)
层 3: 103.20ms (, 中间层: 50.07ms, 最终层: 53.13ms, %)
层 4: 116.31ms (, 中间层: 48.66ms, 最终层: 67.65ms, %)
层 5: 156.94ms (, 中间层: 101.11ms, 最终层: 55.82ms, %)
层 6: 141.80ms (, 中间层: 71.95ms, 最终层: 69.84ms, %)
层 7: 158.30ms (, 中间层: 81.88ms, 最终层: 76.42ms, %)
层 8: 283.07ms (, 中间层: 204.45ms, 最终层: 78.62ms, %)
层 9: 127.73ms (, 中间层: 62.62ms, 最终层: 65.11ms, %)
层 10: 147.24ms (, 中间层: 77.57ms, 最终层: 69.67ms, %)
层 11: 146.29ms (, 中间层: 80.71ms, 最终层: 65.57ms, %)
层 12: 143.56ms (, 中间层: 77.86ms, 最终层: 65.69ms, %)
层 13: 140.73ms (, 中间层: 66.69ms, 最终层: 74.03ms, %)
层 14: 107.69ms (, 中间层: 39.31ms, 最终层: 68.38ms, %)
层 15: 138.93ms (, 中间层: 68.16ms, 最终层: 70.77ms, %)
层 16: 153.46ms (, 中间层: 83.82ms, 最终层: 69.63ms, %)
层 17: 132.47ms (, 中间层: 74.98ms, 最终层: 57.48ms, %)
层 18: 144.29ms (, 中间层: 83.71ms, 最终层: 60.57ms, %)
层 19: 132.77ms (, 中间层: 73.50ms, 最终层: 59.26ms, %)
层 20: 121.55ms (, 中间层: 72.03ms, 最终层: 49.52ms, %)
层 21: 143.80ms (, 中间层: 74.78ms, 最终层: 69.02ms, %)
层 22: 125.55ms (, 中间层: 74.00ms, 最终层: 51.54ms, %)
层 23: 130.57ms (, 中间层: 77.92ms, 最终层: 52.65ms, %)
层 24: 127.82ms (, 中间层: 72.66ms, 最终层: 55.16ms, %)
层 25: 333.29ms (, 中间层: 278.06ms, 最终层: 55.22ms, %)
层 26: 103.95ms (, 中间层: 43.70ms, 最终层: 60.24ms, %)

各层处理时间统计(ms):
层 1: 95.97ms (, 中间层: 41.32ms, 最终层: 54.65ms, %)
层 2: 103.25ms (, 中间层: 54.73ms, 最终层: 48.51ms, %)
层 3: 110.04ms (, 中间层: 53.77ms, 最终层: 56.27ms, %)
层 4: 119.19ms (, 中间层: 54.10ms, 最终层: 65.09ms, %)
层 5: 125.09ms (, 中间层: 71.04ms, 最终层: 54.04ms, %)
层 6: 148.39ms (, 中间层: 78.27ms, 最终层: 70.11ms, %)
层 7: 152.72ms (, 中间层: 80.13ms, 最终层: 72.59ms, %)
层 8: 153.34ms (, 中间层: 78.85ms, 最终层: 74.49ms, %)
层 9: 138.19ms (, 中间层: 76.38ms, 最终层: 61.81ms, %)
层 10: 143.72ms (, 中间层: 77.82ms, 最终层: 65.90ms, %)
层 11: 140.24ms (, 中间层: 75.81ms, 最终层: 64.42ms, %)
层 12: 138.37ms (, 中间层: 74.50ms, 最终层: 63.86ms, %)
层 13: 150.51ms (, 中间层: 79.28ms, 最终层: 71.23ms, %)
层 14: 145.53ms (, 中间层: 73.57ms, 最终层: 71.96ms, %)
层 15: 108.52ms (, 中间层: 39.26ms, 最终层: 69.26ms, %)
层 16: 129.38ms (, 中间层: 65.83ms, 最终层: 63.54ms, %)
层 17: 134.18ms (, 中间层: 74.57ms, 最终层: 59.61ms, %)
层 18: 135.77ms (, 中间层: 75.33ms, 最终层: 60.44ms, %)
层 19: 137.83ms (, 中间层: 72.54ms, 最终层: 65.29ms, %)
层 20: 120.31ms (, 中间层: 73.08ms, 最终层: 47.23ms, %)
层 21: 149.62ms (, 中间层: 80.91ms, 最终层: 68.71ms, %)
层 22: 164.55ms (, 中间层: 88.17ms, 最终层: 76.38ms, %)
层 23: 194.49ms (, 中间层: 143.59ms, 最终层: 50.90ms, %)
层 24: 138.29ms (, 中间层: 84.14ms, 最终层: 54.15ms, %)
层 25: 142.19ms (, 中间层: 82.25ms, 最终层: 59.93ms, %)
层 26: 108.55ms (, 中间层: 47.44ms, 最终层: 61.11ms, %)

各层处理时间统计(ms):
层 1: 127.00ms (, 中间层: 64.11ms, 最终层: 62.89ms, %)
层 2: 227.54ms (, 中间层: 181.99ms, 最终层: 45.54ms, %)
层 3: 96.18ms (, 中间层: 42.88ms, 最终层: 53.29ms, %)
层 4: 112.90ms (, 中间层: 49.02ms, 最终层: 63.88ms, %)
层 5: 120.30ms (, 中间层: 68.58ms, 最终层: 51.72ms, %)
层 6: 136.19ms (, 中间层: 70.98ms, 最终层: 65.20ms, %)
层 7: 145.10ms (, 中间层: 76.40ms, 最终层: 68.70ms, %)
层 8: 136.52ms (, 中间层: 65.79ms, 最终层: 70.72ms, %)
层 9: 305.04ms (, 中间层: 248.19ms, 最终层: 56.84ms, %)
层 10: 123.33ms (, 中间层: 58.59ms, 最终层: 64.73ms, %)
层 11: 131.95ms (, 中间层: 75.92ms, 最终层: 56.04ms, %)
层 12: 132.87ms (, 中间层: 73.58ms, 最终层: 59.29ms, %)
层 13: 142.69ms (, 中间层: 73.41ms, 最终层: 69.28ms, %)
层 14: 123.80ms (, 中间层: 61.05ms, 最终层: 62.75ms, %)
层 15: 91.17ms (, 中间层: 30.75ms, 最终层: 60.41ms, %)
层 16: 109.79ms (, 中间层: 56.82ms, 最终层: 52.97ms, %)
层 17: 130.62ms (, 中间层: 73.96ms, 最终层: 56.65ms, %)
层 18: 124.82ms (, 中间层: 70.64ms, 最终层: 54.18ms, %)
层 19: 139.32ms (, 中间层: 73.19ms, 最终层: 66.13ms, %)
层 20: 118.50ms (, 中间层: 68.29ms, 最终层: 50.21ms, %)
层 21: 150.35ms (, 中间层: 75.90ms, 最终层: 74.45ms, %)
层 22: 1470.30ms (, 中间层: 1413.60ms, 最终层: 56.70ms, %)
层 23: 122.56ms (, 中间层: 70.54ms, 最终层: 52.01ms, %)
层 24: 130.87ms (, 中间层: 75.74ms, 最终层: 55.13ms, %)
层 25: 129.88ms (, 中间层: 68.25ms, 最终层: 61.63ms, %)
层 26: 119.39ms (, 中间层: 55.56ms, 最终层: 63.83ms, %)

各层处理时间统计(ms):
层 1: 106.03ms (, 中间层: 48.79ms, 最终层: 57.24ms, %)
层 2: 128.57ms (, 中间层: 82.33ms, 最终层: 46.24ms, %)
层 3: 84.00ms (, 中间层: 34.40ms, 最终层: 49.60ms, %)
层 4: 121.63ms (, 中间层: 57.77ms, 最终层: 63.85ms, %)
层 5: 123.28ms (, 中间层: 64.62ms, 最终层: 58.64ms, %)
层 6: 130.33ms (, 中间层: 63.60ms, 最终层: 66.73ms, %)
层 7: 151.91ms (, 中间层: 78.47ms, 最终层: 73.44ms, %)
层 8: 619.44ms (, 中间层: 540.27ms, 最终层: 79.16ms, %)
层 9: 756.60ms (, 中间层: 700.51ms, 最终层: 56.09ms, %)
层 10: 144.17ms (, 中间层: 77.91ms, 最终层: 66.25ms, %)
层 11: 141.17ms (, 中间层: 78.75ms, 最终层: 62.41ms, %)
层 12: 158.85ms (, 中间层: 94.24ms, 最终层: 64.61ms, %)
层 13: 151.34ms (, 中间层: 80.37ms, 最终层: 70.97ms, %)
层 14: 151.61ms (, 中间层: 85.28ms, 最终层: 66.33ms, %)
层 15: 138.39ms (, 中间层: 73.69ms, 最终层: 64.69ms, %)
层 16: 89.37ms (, 中间层: 30.65ms, 最终层: 58.72ms, %)
层 17: 103.06ms (, 中间层: 38.75ms, 最终层: 64.31ms, %)
层 18: 150.01ms (, 中间层: 86.62ms, 最终层: 63.40ms, %)
层 19: 202.41ms (, 中间层: 126.95ms, 最终层: 75.46ms, %)
层 20: 134.06ms (, 中间层: 79.74ms, 最终层: 54.32ms, %)
层 21: 155.65ms (, 中间层: 84.78ms, 最终层: 70.87ms, %)
层 22: 525.89ms (, 中间层: 468.13ms, 最终层: 57.76ms, %)
层 23: 190.36ms (, 中间层: 138.00ms, 最终层: 52.35ms, %)
层 24: 131.39ms (, 中间层: 59.99ms, 最终层: 71.39ms, %)
层 25: 161.45ms (, 中间层: 99.14ms, 最终层: 62.31ms, %)
层 26: 202.90ms (, 中间层: 138.91ms, 最终层: 63.98ms, %)

各层处理时间统计(ms):
层 1: 327.36ms (, 中间层: 261.63ms, 最终层: 65.73ms, %)
层 2: 126.71ms (, 中间层: 68.56ms, 最终层: 58.14ms, %)
层 3: 124.92ms (, 中间层: 67.90ms, 最终层: 57.02ms, %)
层 4: 104.30ms (, 中间层: 34.80ms, 最终层: 69.50ms, %)
层 5: 123.26ms (, 中间层: 63.03ms, 最终层: 60.22ms, %)
层 6: 221.73ms (, 中间层: 154.36ms, 最终层: 67.36ms, %)
层 7: 161.98ms (, 中间层: 84.42ms, 最终层: 77.55ms, %)
层 8: 327.63ms (, 中间层: 251.02ms, 最终层: 76.60ms, %)
层 9: 124.94ms (, 中间层: 57.03ms, 最终层: 67.90ms, %)
层 10: 204.97ms (, 中间层: 137.06ms, 最终层: 67.91ms, %)
层 11: 379.39ms (, 中间层: 312.22ms, 最终层: 67.17ms, %)
层 12: 128.71ms (, 中间层: 58.84ms, 最终层: 69.87ms, %)
层 13: 135.04ms (, 中间层: 65.88ms, 最终层: 69.16ms, %)
层 14: 126.51ms (, 中间层: 58.25ms, 最终层: 68.25ms, %)
层 15: 633.22ms (, 中间层: 569.83ms, 最终层: 63.39ms, %)
层 16: 101.16ms (, 中间层: 40.72ms, 最终层: 60.43ms, %)
层 17: 91.60ms (, 中间层: 29.45ms, 最终层: 62.14ms, %)
层 18: 663.48ms (, 中间层: 572.37ms, 最终层: 91.11ms, %)
层 19: 370.22ms (, 中间层: 303.09ms, 最终层: 67.12ms, %)
层 20: 156.36ms (, 中间层: 102.74ms, 最终层: 53.62ms, %)
层 21: 149.30ms (, 中间层: 74.75ms, 最终层: 74.54ms, %)
层 22: 752.77ms (, 中间层: 697.24ms, 最终层: 55.53ms, %)
层 23: 123.59ms (, 中间层: 71.67ms, 最终层: 51.89ms, %)
层 24: 133.86ms (, 中间层: 70.77ms, 最终层: 63.09ms, %)
层 25: 250.90ms (, 中间层: 191.25ms, 最终层: 59.64ms, %)
层 26: 123.56ms (, 中间层: 64.11ms, 最终层: 59.45ms, %)

各层处理时间统计(ms):
层 1: 151.03ms (, 中间层: 87.08ms, 最终层: 63.95ms, %)
层 2: 102.21ms (, 中间层: 55.21ms, 最终层: 47.00ms, %)
层 3: 125.94ms (, 中间层: 76.99ms, 最终层: 48.95ms, %)
层 4: 145.23ms (, 中间层: 83.63ms, 最终层: 61.59ms, %)
层 5: 90.34ms (, 中间层: 34.20ms, 最终层: 56.13ms, %)
层 6: 141.02ms (, 中间层: 75.20ms, 最终层: 65.82ms, %)
层 7: 140.93ms (, 中间层: 68.77ms, 最终层: 72.15ms, %)
层 8: 141.39ms (, 中间层: 66.53ms, 最终层: 74.86ms, %)
层 9: 144.58ms (, 中间层: 74.64ms, 最终层: 69.93ms, %)
层 10: 144.94ms (, 中间层: 78.51ms, 最终层: 66.43ms, %)
层 11: 145.32ms (, 中间层: 79.48ms, 最终层: 65.83ms, %)
层 12: 138.73ms (, 中间层: 77.54ms, 最终层: 61.19ms, %)
层 13: 150.15ms (, 中间层: 78.11ms, 最终层: 72.04ms, %)
层 14: 148.23ms (, 中间层: 78.33ms, 最终层: 69.89ms, %)
层 15: 141.55ms (, 中间层: 80.03ms, 最终层: 61.52ms, %)
层 16: 136.38ms (, 中间层: 73.16ms, 最终层: 63.22ms, %)
层 17: 149.06ms (, 中间层: 91.24ms, 最终层: 57.82ms, %)
层 18: 88.22ms (, 中间层: 30.07ms, 最终层: 58.15ms, %)
层 19: 120.07ms (, 中间层: 55.96ms, 最终层: 64.11ms, %)
层 20: 136.42ms (, 中间层: 77.29ms, 最终层: 59.12ms, %)
层 21: 198.43ms (, 中间层: 126.06ms, 最终层: 72.37ms, %)
层 22: 126.40ms (, 中间层: 75.84ms, 最终层: 50.56ms, %)
层 23: 125.16ms (, 中间层: 74.04ms, 最终层: 51.11ms, %)
层 24: 158.68ms (, 中间层: 102.26ms, 最终层: 56.42ms, %)
层 25: 124.94ms (, 中间层: 71.02ms, 最终层: 53.92ms, %)
层 26: 117.46ms (, 中间层: 55.51ms, 最终层: 61.94ms, %)

各层处理时间统计(ms):
层 1: 153.79ms (, 中间层: 94.05ms, 最终层: 59.74ms, %)
层 2: 116.77ms (, 中间层: 70.95ms, 最终层: 45.81ms, %)
层 3: 121.51ms (, 中间层: 69.44ms, 最终层: 52.07ms, %)
层 4: 117.31ms (, 中间层: 59.61ms, 最终层: 57.70ms, %)
层 5: 118.41ms (, 中间层: 65.25ms, 最终层: 53.16ms, %)
层 6: 99.64ms (, 中间层: 34.64ms, 最终层: 65.00ms, %)
层 7: 136.91ms (, 中间层: 59.32ms, 最终层: 77.59ms, %)
层 8: 139.85ms (, 中间层: 69.54ms, 最终层: 70.31ms, %)
层 9: 130.69ms (, 中间层: 69.83ms, 最终层: 60.85ms, %)
层 10: 153.44ms (, 中间层: 80.03ms, 最终层: 73.40ms, %)
层 11: 152.31ms (, 中间层: 87.59ms, 最终层: 64.71ms, %)
层 12: 147.51ms (, 中间层: 88.03ms, 最终层: 59.47ms, %)
层 13: 147.37ms (, 中间层: 73.11ms, 最终层: 74.25ms, %)
层 14: 142.85ms (, 中间层: 75.32ms, 最终层: 67.53ms, %)
层 15: 134.46ms (, 中间层: 71.45ms, 最终层: 63.00ms, %)
层 16: 165.65ms (, 中间层: 97.86ms, 最终层: 67.79ms, %)
层 17: 125.27ms (, 中间层: 65.32ms, 最终层: 59.95ms, %)
层 18: 96.42ms (, 中间层: 40.15ms, 最终层: 56.27ms, %)
层 19: 96.14ms (, 中间层: 31.09ms, 最终层: 65.05ms, %)
层 20: 85.30ms (, 中间层: 37.76ms, 最终层: 47.54ms, %)
层 21: 145.75ms (, 中间层: 74.03ms, 最终层: 71.72ms, %)
层 22: 131.43ms (, 中间层: 83.37ms, 最终层: 48.06ms, %)
层 23: 114.76ms (, 中间层: 70.95ms, 最终层: 43.81ms, %)
层 24: 119.62ms (, 中间层: 68.74ms, 最终层: 50.88ms, %)
层 25: 139.77ms (, 中间层: 87.98ms, 最终层: 51.77ms, %)
层 26: 105.64ms (, 中间层: 48.53ms, 最终层: 57.11ms, %)

各层处理时间统计(ms):
层 1: 130.10ms (, 中间层: 73.04ms, 最终层: 57.06ms, %)
层 2: 124.99ms (, 中间层: 75.93ms, 最终层: 49.06ms, %)
层 3: 136.79ms (, 中间层: 84.29ms, 最终层: 52.49ms, %)
层 4: 146.06ms (, 中间层: 84.09ms, 最终层: 61.96ms, %)
层 5: 104.82ms (, 中间层: 61.43ms, 最终层: 43.38ms, %)
层 6: 145.73ms (, 中间层: 81.40ms, 最终层: 64.33ms, %)
层 7: 93.55ms (, 中间层: 32.72ms, 最终层: 60.83ms, %)
层 8: 138.85ms (, 中间层: 65.94ms, 最终层: 72.91ms, %)
层 9: 105.94ms (, 中间层: 47.16ms, 最终层: 58.78ms, %)
层 10: 135.92ms (, 中间层: 67.97ms, 最终层: 67.95ms, %)
层 11: 128.96ms (, 中间层: 72.05ms, 最终层: 56.92ms, %)
层 12: 141.63ms (, 中间层: 78.91ms, 最终层: 62.72ms, %)
层 13: 149.09ms (, 中间层: 77.55ms, 最终层: 71.54ms, %)
层 14: 151.50ms (, 中间层: 78.49ms, 最终层: 73.00ms, %)
层 15: 139.07ms (, 中间层: 78.87ms, 最终层: 60.20ms, %)
层 16: 134.40ms (, 中间层: 76.09ms, 最终层: 58.31ms, %)
层 17: 131.64ms (, 中间层: 76.42ms, 最终层: 55.22ms, %)
层 18: 138.37ms (, 中间层: 74.93ms, 最终层: 63.43ms, %)
层 19: 185.11ms (, 中间层: 107.70ms, 最终层: 77.41ms, %)
层 20: 72.16ms (, 中间层: 27.84ms, 最终层: 44.32ms, %)
层 21: 124.74ms (, 中间层: 56.26ms, 最终层: 68.48ms, %)
层 22: 120.18ms (, 中间层: 72.55ms, 最终层: 47.62ms, %)
层 23: 122.12ms (, 中间层: 70.66ms, 最终层: 51.46ms, %)
层 24: 124.03ms (, 中间层: 70.21ms, 最终层: 53.81ms, %)
层 25: 123.64ms (, 中间层: 71.00ms, 最终层: 52.64ms, %)
层 26: 106.43ms (, 中间层: 51.66ms, 最终层: 54.77ms, %)

各层处理时间统计(ms):
层 1: 90.10ms (, 中间层: 36.10ms, 最终层: 54.00ms, %)
层 2: 180.15ms (, 中间层: 122.39ms, 最终层: 57.76ms, %)
层 3: 127.92ms (, 中间层: 73.40ms, 最终层: 54.52ms, %)
层 4: 120.32ms (, 中间层: 68.52ms, 最终层: 51.79ms, %)
层 5: 116.91ms (, 中间层: 65.68ms, 最终层: 51.23ms, %)
层 6: 130.33ms (, 中间层: 60.23ms, 最终层: 70.07ms, %)
层 7: 135.79ms (, 中间层: 75.07ms, 最终层: 60.71ms, %)
层 8: 166.56ms (, 中间层: 80.73ms, 最终层: 85.82ms, %)
层 9: 862.61ms (, 中间层: 798.90ms, 最终层: 63.71ms, %)
层 10: 127.62ms (, 中间层: 61.37ms, 最终层: 66.25ms, %)
层 11: 122.35ms (, 中间层: 66.26ms, 最终层: 56.09ms, %)
层 12: 118.15ms (, 中间层: 69.14ms, 最终层: 49.01ms, %)
层 13: 116.64ms (, 中间层: 55.71ms, 最终层: 60.93ms, %)
层 14: 128.38ms (, 中间层: 79.98ms, 最终层: 48.39ms, %)
层 15: 128.94ms (, 中间层: 79.24ms, 最终层: 49.70ms, %)
层 16: 109.16ms (, 中间层: 70.84ms, 最终层: 38.31ms, %)
层 17: 124.09ms (, 中间层: 71.98ms, 最终层: 52.11ms, %)
层 18: 103.41ms (, 中间层: 61.25ms, 最终层: 42.17ms, %)
层 19: 118.92ms (, 中间层: 65.88ms, 最终层: 53.04ms, %)
层 20: 114.18ms (, 中间层: 69.16ms, 最终层: 45.02ms, %)
层 21: 121.26ms (, 中间层: 65.62ms, 最终层: 55.64ms, %)
层 22: 114.02ms (, 中间层: 59.63ms, 最终层: 54.39ms, %)
